,Year,Area,Date,Road,Municipality Name,County Name,Province Name,Fatalties,Serious Injuries,Light Injuries,Units Involved,Pedestrains Involved,Bicycles Involved,Mopeds Involved,Motorcycles,Light Vehicles Involved,Heavy Vehicles Involved,Other Units Involved,Unspecified Units Involved,Road Speed Limit,Accident with Hit and Run,Fog Presence,Surrounding Environment,Special Lane Presence,Special Traffic Measures,Weather Conditions,Special Road Functions,Severity of Accident,Influence of Fog,Influence of Environment,Influence of Traffic,Influence of Weather,Influence of Wind Intensity,Influence of Lighting,Influence of Special Measures,Influence of Road Objects,Influence of Road Surface,Influence of Visibility,Intersection Characteristics,Lighting Conditions,Traffic Regulation and Priority,Direction of Road,Subtype of Accident,Subtype of Road Section,Subzone within Area,Road Surface Conditions,Type of Road,Road Ownership,Wind Conditions,Day of the Week Grouping,Hour of Day,Time of Day Grouping,Type of Accident,Day,Month
6575,2016,1,2016-05-26,SE,SANTA PERPETUA DE MO,Valles Occidental,3,1,0,0,2,1,0,0,0,0,1,0,0,30.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,Atropellament,1,2,2,5,-1,2,1,9.0,0,3,26,5
6576,2016,0,2016-03-21,C-59,SANTA MARIA D'OLO,Moianès,3,0,1,0,2,0,0,0,0,2,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Col·lisió frontal,-1,1,2,4,4,2,1,16.17,1,2,21,3
6577,2016,1,2016-03-13,SE,BARCELONA,Barcelones,3,0,1,2,3,0,0,0,2,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,Fregament o col·lisió lateral,-1,2,2,5,-1,2,0,19.5,1,2,13,3
6578,2016,0,2016-03-08,C-25,RIUDELLOTS DE LA SELVA,Selva,1,0,1,0,2,1,0,0,0,0,1,0,0,50.0,0.0,0,2,Carril bus,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,1,2,4,2,2,1,8.08,0,3,8,3
6579,2016,1,2016-01-23,SE,BARCELONA,Barcelones,3,1,0,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,Caiguda en la via,2,2,2,5,-1,2,0,21.4,1,0,23,1
6580,2016,1,2016-09-03,SE,HOSPITALET DE LLOBREGAT,Barcelones,3,0,2,0,2,0,0,0,1,0,1,0,0,20.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,0,4,-1,1,Envestida (frontal lateral),-1,2,2,5,-1,2,0,13.31,0,2,3,9
6581,2016,0,2016-12-06,N-260,FONTANALS DE CERDANYA,Cerdanya,1,0,1,0,1,0,0,0,0,1,0,0,0,60.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,Resta sortides de via,-1,1,2,4,1,2,1,3.42,2,1,6,12
6582,2016,0,2016-11-24,C-63,RIUDARENES,Selva,1,0,1,3,2,0,0,0,0,2,0,0,0,100.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,Col·lisió frontal,-1,1,2,4,3,2,1,17.09,1,2,24,11
6583,2016,1,2016-09-03,SE,SABADELL,Valles Occidental,3,0,1,4,3,0,0,0,0,2,1,0,0,50.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Encalç,-1,2,2,5,-1,2,0,21.43,1,2,3,9
6584,2016,1,2016-06-03,SE,VIC,Osona,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Envestida (frontal lateral),-1,2,2,5,-1,2,0,15.17,1,2,3,6
6585,2016,0,2016-07-24,N-II,"MASNOU, EL",Maresme,3,0,1,0,2,0,1,0,0,1,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,1,2,4,4,2,0,7.04,0,2,24,7
6586,2016,0,2016-06-07,BV-5106,"ROCA DEL VALLES, LA",Valles Oriental,3,0,1,0,2,0,1,0,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,5,1,Encalç,1,1,2,4,3,2,1,14.36,1,2,7,6
6587,2016,0,2016-08-28,N-260,TOSES,Ripolles,1,0,1,0,2,0,0,0,1,1,0,0,0,60.0,0.0,0,0,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,1,2,4,1,2,0,12.11,0,0,28,8
6588,2016,1,2016-09-30,SE,MATARO,Maresme,3,0,1,0,2,0,0,0,1,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,-1,Col·lisió frontal,2,2,2,5,-1,2,1,14.1,1,2,30,9
6589,2016,1,2016-02-05,SE,TORROELLA DE MONTGRI,Baix Emporda,1,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,0,5,-1,0,Atropellament,-1,2,2,5,-1,2,0,21.1,1,3,5,2
6590,2016,1,2016-11-01,SE,CALONGE,Baix Emporda,1,0,1,0,2,1,1,0,0,0,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,1,11.2,0,3,1,11
6591,2016,1,2016-05-31,SE,VILANOVA I LA GELTRU,Garraf,3,0,1,0,1,0,0,0,1,0,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Altres,-1,2,2,5,-1,2,1,0.2,2,5,31,5
6592,2016,1,2016-12-08,SE,GRANOLLERS,Valles Oriental,3,0,1,0,2,0,1,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,-1,1,Fregament o col·lisió lateral,0,2,2,5,-1,2,1,13.08,0,2,8,12
6593,2016,1,2016-07-19,SE,CUBELLES,Garraf,3,0,1,0,2,0,1,0,0,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,-1,0,0,-1,0,0,0,0,-1,0,4,-1,-1,Encalç,-1,2,2,5,-1,2,1,11.18,0,2,19,7
6594,2016,1,2016-02-04,SE,BARCELONA,Barcelones,3,0,1,0,3,0,0,0,1,2,0,0,0,60.0,1.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,Encalç,-1,2,2,5,-1,2,1,17.2,1,2,4,2
6595,2016,1,2016-12-27,SE,VILAFANT,Alt Emporda,1,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,5,1,Atropellament,1,2,2,5,-1,2,1,20.15,1,3,27,12
6596,2016,1,2016-06-05,SE,FRANQUESES DEL VALLE,Valles Oriental,3,0,1,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,5,1,Xoc contra objecte/obstacle sense sortida prèvia de via,0,2,2,5,-1,2,0,22.36,2,4,5,6
6597,2016,0,2016-11-29,N-260,ORDIS,Alt Emporda,1,0,1,1,2,0,0,0,0,2,0,0,0,80.0,0.0,0,2,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,3,4,1,Envestida (frontal lateral),1,1,2,4,1,2,1,18.56,1,2,29,11
6598,2016,0,2016-02-01,B-120,VILADECAVALLS,Valles Occidental,3,0,1,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,4,1,Resta sortides de via,1,1,2,4,2,2,1,9.33,0,1,1,2
6599,2016,1,2016-11-09,SE,HOSPITALET DE LLOBREGAT,Barcelones,3,0,1,1,6,2,0,0,0,4,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,Atropellament,-1,2,2,5,-1,2,1,17.1,1,3,9,11
6600,2016,0,2016-05-10,A-2,LLEIDA,Segria,2,1,0,0,2,0,0,0,0,1,1,0,0,100.0,0.0,0,1,No n'hi ha,3.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0,Encalç,-1,1,2,4,1,2,1,8.31,0,2,10,5
6601,2016,0,2016-12-01,C-35,SANT CELONI,Valles Oriental,3,1,0,1,2,0,0,0,0,1,1,0,0,100.0,0.0,0,3,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,2,4,2,2,1,16.05,1,2,1,12
6602,2016,0,2016-03-15,B-682,MALGRAT DE MAR,Maresme,3,0,1,1,3,0,0,0,1,2,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Col·lisió frontal,-1,1,2,4,3,2,1,20.42,1,2,15,3
6603,2016,0,2016-12-21,C-28,NAUT ARAN,Val d'Aran,2,1,1,0,2,0,0,0,0,2,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,Envestida (frontal lateral),-1,1,2,4,2,2,1,21.29,1,2,21,12
6604,2016,1,2016-07-18,SE,FIGUERES,Alt Emporda,1,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,0,Atropellament,1,2,2,5,-1,2,1,14.3,1,3,18,7
6605,2016,1,2016-12-02,SE,LLEIDA,Segria,2,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,0,4,-1,0,Atropellament,-1,2,2,5,-1,2,1,11.1,0,3,2,12
6606,2016,0,2016-09-10,C-16,CASSERRES,Bergueda,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,Encalç,-1,1,2,4,2,2,0,20.5,1,2,10,9
6607,2016,1,2016-11-30,SE,BARCELONA,Barcelones,3,0,1,1,2,0,0,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,Fregament o col·lisió lateral,0,2,2,5,-1,2,1,18.2,1,2,30,11
6608,2016,0,2016-07-30,N-340,"AMETLLA DE MAR, L'",Baix Ebre,0,0,1,0,2,0,1,0,0,0,1,0,0,100.0,1.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Envestida (frontal lateral),-1,1,2,4,1,2,0,9.08,0,2,30,7
6609,2016,1,2016-12-02,SE,"VENDRELL, EL",Baix Penedes,0,0,1,0,2,1,0,0,0,1,0,0,0,40.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,-1,0,0,-1,0,0,0,0,-1,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,1,11.5,0,3,2,12
6610,2016,0,2016-05-28,N-420,GARCIA,Ribera d'Ebre,0,0,1,0,1,0,0,0,1,0,0,0,0,80.0,0.0,0,0,Carril lent,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,1,2,4,1,2,0,9.11,0,4,28,5
6611,2016,0,2016-05-31,C-1413a,SENTMENAT,Valles Occidental,3,0,1,2,2,0,0,0,0,2,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,2,4,3,2,1,14.11,1,2,31,5
6612,2016,1,2016-04-18,SE,BARCELONA,Barcelones,3,0,1,1,2,1,0,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,1,1,4,4,0,Atropellament,2,2,2,5,-1,2,1,16.21,1,3,18,4
6613,2016,1,2016-11-16,SE,HOSPITALET DE LLOBREGAT,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,-1,0,0,-1,0,0,0,0,0,1,4,4,-1,Fregament o col·lisió lateral,1,2,2,5,-1,2,1,15.46,1,2,16,11
6614,2016,1,2016-01-03,SE,MATARO,Maresme,3,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,0,9.24,0,3,3,1
6615,2016,0,2016-06-07,C-32,CALELLA,Maresme,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,Carril acceleració,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,0,Fregament o col·lisió lateral,3,1,2,4,2,2,1,17.2,1,2,7,6
6616,2016,1,2016-06-22,SE,"VENDRELL, EL",Baix Penedes,0,0,1,0,2,1,0,0,0,1,0,0,0,40.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,-1,0,0,-1,0,0,0,0,-1,0,1,-1,1,Atropellament,-1,2,2,5,-1,2,1,21.32,1,3,22,6
6617,2016,0,2016-07-20,GI-400,ALP,Cerdanya,1,0,1,0,2,0,0,0,1,1,0,0,0,40.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Envestida (frontal lateral),-1,1,2,4,2,2,1,17.1,1,2,20,7
6618,2016,1,2016-04-25,SE,LLORET DE MAR,Selva,1,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,0.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,Atropellament,2,2,2,5,-1,2,1,8.35,0,3,25,4
6619,2016,0,2016-04-13,B-30,BARBERA DEL VALLES,Valles Occidental,3,0,1,0,2,0,0,0,1,1,0,0,0,80.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Altres,-1,1,2,4,1,2,1,19.3,1,5,13,4
6620,2016,0,2016-11-13,C-59,CALDES DE MONTBUI,Valles Oriental,3,0,1,1,5,0,0,0,2,3,0,0,0,100.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Encalç,-1,1,2,4,2,2,0,13.19,0,2,13,11
6621,2016,0,2016-08-08,N-420,GANDESA,Terra Alta,0,0,2,0,1,0,0,0,0,1,0,0,0,70.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Resta sortides de via,1,1,2,4,1,2,1,22.36,2,1,8,8
6622,2016,0,2016-09-24,N-II,SANT POL DE MAR,Maresme,3,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,1,2,4,1,2,0,9.29,0,1,24,9
6623,2016,0,2016-08-04,C-58,RIPOLLET,Valles Occidental,3,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,1,2,4,4,2,1,11.29,0,5,4,8
6624,2016,0,2016-12-31,A-2,ESPARREGUERA,Baix Llobregat,3,0,1,1,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Encalç,-1,1,2,4,1,2,0,14.22,1,2,31,12
6625,2016,1,2016-03-04,SE,BARCELONA,Barcelones,3,0,1,1,3,2,0,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,1,1,5,3,0,Atropellament,2,2,2,5,-1,2,0,19.5,1,3,4,3
6626,2016,1,2016-02-10,B-140,SABADELL,Valles Occidental,3,1,0,0,2,0,0,0,1,0,1,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Fregament o col·lisió lateral,-1,0,2,4,-1,2,1,7.55,0,2,10,2
6627,2016,1,2016-01-21,SE,MANRESA,Bages,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,1,10.3,0,3,21,1
6628,2016,0,2016-07-18,C-234,GAVA,Baix Llobregat,3,0,1,0,1,0,0,0,1,0,0,0,0,40.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,3,5,0,Caiguda en la via,0,1,2,4,2,2,1,21.51,1,0,18,7
6629,2016,0,2016-09-30,C-53,VALLFOGONA DE BALAGUER,Noguera,2,0,1,0,2,0,0,1,0,0,0,1,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,1,2,4,4,2,0,18.12,1,2,30,9
6630,2016,1,2016-08-31,SE,CALAFELL,Baix Penedes,0,0,1,0,2,0,0,0,0,2,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,0,4,-1,0,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,2,2,5,-1,2,1,15.0,1,4,31,8
6631,2016,1,2016-05-09,SE,BARCELONA,Barcelones,3,0,1,2,5,2,1,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Atropellament,-1,2,0,5,-1,2,1,11.4,0,3,9,5
6632,2016,0,2016-05-20,N-260a,OLOT,Garrotxa,1,0,1,0,2,0,1,0,0,1,0,0,0,60.0,0.0,0,1,Carril central,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,Envestida (frontal lateral),1,1,2,4,1,2,0,15.0,1,2,20,5
6633,2016,0,2016-02-20,C-14,MONTBLANC,Conca de Barbera,0,1,1,1,3,0,0,0,2,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,2,4,2,2,0,17.08,1,2,20,2
6634,2016,0,2016-08-03,N-II,"MASNOU, EL",Maresme,3,0,1,1,4,0,3,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,4,-1,1,Altres,-1,1,2,4,1,2,1,7.28,0,5,3,8
6635,2016,0,2016-04-10,C-153,RUPIT I PRUIT,Osona,3,1,0,2,2,0,0,0,1,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,1,2,4,2,2,0,12.32,0,0,10,4
6636,2016,1,2016-05-10,SE,BADALONA,Barcelones,3,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,1,11.0,0,3,10,5
6637,2016,1,2016-12-20,C-1413a,RUBI,Valles Occidental,3,0,1,0,2,0,1,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,2,3,1,0,0,0,1,0,0,0,0,0,0,2,5,5,1,Envestida (frontal lateral),0,0,2,4,2,2,1,18.4,1,2,20,12
6638,2016,0,2016-08-20,LP-9221,BENAVENT DE SEGRIA,Segria,2,0,1,0,2,0,1,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,5,1,Caiguda en la via,2,1,2,4,3,2,0,10.21,0,0,20,8
6639,2016,1,2016-09-19,SE,LLEIDA,Segria,2,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,-1,0,0,-1,0,0,0,0,-1,0,4,-1,-1,Atropellament,-1,2,2,5,-1,2,1,17.3,1,3,19,9
6640,2016,1,2016-03-28,SE,BARCELONA,Barcelones,3,0,1,2,2,1,0,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Atropellament,-1,2,2,5,-1,2,1,11.45,0,3,28,3
6641,2016,0,2016-05-15,C-32,SITGES,Garraf,3,1,0,2,3,0,0,0,1,2,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,Caiguda en la via,-1,1,2,4,2,2,0,16.29,1,0,15,5
6642,2016,0,2016-01-22,BV-5003,MONTMELO,Valles Oriental,3,0,1,0,1,0,0,0,1,0,0,0,0,40.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,4,0,Caiguda en la via,0,1,2,4,3,2,1,13.21,0,0,22,1
6643,2016,0,2016-12-30,N-II,PREMIA DE MAR,Maresme,3,0,1,1,2,0,0,1,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,5,1,Altres,1,1,2,4,1,2,1,14.46,1,5,30,12
6644,2016,0,2016-07-13,C-37,VALLS,Alt Camp,0,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,3,-1,1,Atropellament,-1,1,2,4,2,2,1,5.44,2,3,13,7
6645,2016,0,2016-06-23,C-31,VILANOVA I LA GELTRU,Garraf,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Encalç,-1,1,2,4,2,2,1,13.38,0,2,23,6
6646,2016,0,2016-01-02,N-II,VIDRERES,Selva,1,0,1,0,3,0,0,1,0,2,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,Encalç,-1,1,2,4,1,1,0,18.38,1,2,2,1
6647,2016,1,2016-05-21,SE,MOLLERUSSA,Pla d'Urgell,2,0,1,1,3,0,2,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,5,0,Col·lisió frontal,1,2,2,5,-1,2,0,20.0,1,2,21,5
6648,2016,0,2016-04-25,N-II,PALAFOLLS,Maresme,3,0,1,0,2,0,0,0,1,0,1,0,0,60.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,4,1,2,1,16.08,1,2,25,4
6649,2016,1,2016-02-02,C-31,CALAFELL,Baix Penedes,0,0,1,0,2,1,0,0,0,1,0,0,0,50.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,-1,0,0,-1,0,0,0,0,0,0,5,-1,1,Atropellament,-1,0,2,4,-1,2,1,6.35,0,3,2,2
6650,2016,0,2016-06-26,LV-2001,TORREGROSSA,Pla d'Urgell,2,0,1,0,2,0,1,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,Envestida (frontal lateral),0,1,2,4,2,2,0,9.22,0,2,26,6
6651,2016,1,2016-01-16,SE,SABADELL,Valles Occidental,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,2,2,5,-1,2,0,12.21,0,2,16,1
6652,2016,1,2016-03-01,SE,SALT,Girones,1,0,1,0,2,0,1,0,0,1,0,0,0,20.0,,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,1,4,3,1,Fregament o col·lisió lateral,1,2,2,5,-1,2,1,13.45,0,2,1,3
6653,2016,1,2016-05-19,SE,SABADELL,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Atropellament,-1,2,2,5,-1,2,1,15.31,1,3,19,5
6654,2016,1,2016-02-23,SE,SABADELL,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,30.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,Atropellament,2,2,2,5,-1,2,1,15.54,1,3,23,2
6655,2016,0,2016-10-13,C-35,HOSTALRIC,Selva,1,0,2,0,2,0,0,0,0,1,1,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Col·lisió frontal,-1,1,2,4,2,2,1,13.35,0,2,13,10
6656,2016,1,2016-01-08,SE,MANRESA,Bages,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,Carril central,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,Fregament o col·lisió lateral,2,2,2,5,-1,2,0,20.2,1,2,8,1
6657,2016,1,2016-08-11,SE,SALT,Girones,1,0,1,0,2,0,0,0,1,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,,3,3,1,-1,0,0,0,-1,0,1,0,0,0,1,4,3,1,Envestida (frontal lateral),2,2,2,5,-1,2,1,18.4,1,2,11,8
6658,2016,1,2016-05-01,SE,GIRONA,Girones,1,0,1,0,4,0,0,0,0,4,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,-1,0,Envestida (frontal lateral),1,2,2,5,-1,2,0,4.49,2,2,1,5
6659,2016,1,2016-04-05,SE,VILANOVA I LA GELTRU,Garraf,3,0,1,0,1,0,0,0,0,0,1,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,2,2,5,-1,2,1,15.15,1,5,5,4
6660,2016,1,2016-05-26,SE,GAVA,Baix Llobregat,3,0,1,0,4,1,0,0,0,3,0,0,0,20.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,1,4,2,0,Atropellament,2,2,2,5,-1,2,1,14.1,1,3,26,5
